copy_id,book_id,copy_number,location,rack,shelf,status
CP22888,BK763,copy28,L5,L5R20,L5R20S1,Available
CP22889,BK763,copy29,L5,L5R20,L5R20S1,Available
CP22890,BK763,copy30,L5,L5R20,L5R20S1,Available
CP22891,BK764,copy1,L5,L5R20,L5R20S2,Available
CP22892,BK764,copy2,L5,L5R20,L5R20S2,Available
CP22893,BK764,copy3,L5,L5R20,L5R20S2,Available
CP22894,BK764,copy4,L5,L5R20,L5R20S2,Available
CP22895,BK764,copy5,L5,L5R20,L5R20S2,Available
CP22896,BK764,copy6,L5,L5R20,L5R20S2,Available
CP22897,BK764,copy7,L5,L5R20,L5R20S2,Available
CP22898,BK764,copy8,L5,L5R20,L5R20S2,Available
CP22899,BK764,copy9,L5,L5R20,L5R20S2,Available
CP22900,BK764,copy10,L5,L5R20,L5R20S2,Available
CP22901,BK764,copy11,L5,L5R20,L5R20S2,Available
CP22902,BK764,copy12,L5,L5R20,L5R20S2,Available
CP22903,BK764,copy13,L5,L5R20,L5R20S2,Available
CP22904,BK764,copy14,L5,L5R20,L5R20S2,Available
CP22905,BK764,copy15,L5,L5R20,L5R20S2,Available
CP22906,BK764,copy16,L5,L5R20,L5R20S2,Available
CP22907,BK764,copy17,L5,L5R20,L5R20S2,Available
CP22908,BK764,copy18,L5,L5R20,L5R20S2,Available
CP22909,BK764,copy19,L5,L5R20,L5R20S2,Available
CP22910,BK764,copy20,L5,L5R20,L5R20S2,Available
CP22911,BK764,copy21,L5,L5R20,L5R20S2,Available
CP22912,BK764,copy22,L5,L5R20,L5R20S2,Available
CP22913,BK764,copy23,L5,L5R20,L5R20S2,Available
CP22914,BK764,copy24,L5,L5R20,L5R20S2,Available
CP22915,BK764,copy25,L5,L5R20,L5R20S2,Available
CP22916,BK764,copy26,L5,L5R20,L5R20S2,Available
CP22917,BK764,copy27,L5,L5R20,L5R20S2,Available
CP22918,BK764,copy28,L5,L5R20,L5R20S2,Available
CP22919,BK764,copy29,L5,L5R20,L5R20S2,Available
CP22920,BK764,copy30,L5,L5R20,L5R20S2,Available
CP22921,BK765,copy1,L5,L5R20,L5R20S3,Available
CP22922,BK765,copy2,L5,L5R20,L5R20S3,Available
CP22923,BK765,copy3,L5,L5R20,L5R20S3,Available
CP22924,BK765,copy4,L5,L5R20,L5R20S3,Available
CP22925,BK765,copy5,L5,L5R20,L5R20S3,Available
CP22926,BK765,copy6,L5,L5R20,L5R20S3,Available
CP22927,BK765,copy7,L5,L5R20,L5R20S3,Available
CP22928,BK765,copy8,L5,L5R20,L5R20S3,Available
CP22929,BK765,copy9,L5,L5R20,L5R20S3,Available
CP22930,BK765,copy10,L5,L5R20,L5R20S3,Available
CP22931,BK765,copy11,L5,L5R20,L5R20S3,Available
CP22932,BK765,copy12,L5,L5R20,L5R20S3,Available
CP22933,BK765,copy13,L5,L5R20,L5R20S3,Available
CP22934,BK765,copy14,L5,L5R20,L5R20S3,Available
CP22935,BK765,copy15,L5,L5R20,L5R20S3,Available
CP22936,BK765,copy16,L5,L5R20,L5R20S3,Available
CP22937,BK765,copy17,L5,L5R20,L5R20S3,Available
CP22938,BK765,copy18,L5,L5R20,L5R20S3,Available
CP22939,BK765,copy19,L5,L5R20,L5R20S3,Available
CP22940,BK765,copy20,L5,L5R20,L5R20S3,Available
CP22941,BK765,copy21,L5,L5R20,L5R20S3,Available
CP22942,BK765,copy22,L5,L5R20,L5R20S3,Available
CP22943,BK765,copy23,L5,L5R20,L5R20S3,Available
CP22944,BK765,copy24,L5,L5R20,L5R20S3,Available
CP22945,BK765,copy25,L5,L5R20,L5R20S3,Available
CP22946,BK765,copy26,L5,L5R20,L5R20S3,Available
CP22947,BK765,copy27,L5,L5R20,L5R20S3,Available
CP22948,BK765,copy28,L5,L5R20,L5R20S3,Available
CP22949,BK765,copy29,L5,L5R20,L5R20S3,Available
CP22950,BK765,copy30,L5,L5R20,L5R20S3,Available
CP22951,BK766,copy1,L5,L5R20,L5R20S4,Available
CP22952,BK766,copy2,L5,L5R20,L5R20S4,Available
CP22953,BK766,copy3,L5,L5R20,L5R20S4,Available
CP22954,BK766,copy4,L5,L5R20,L5R20S4,Available
CP22955,BK766,copy5,L5,L5R20,L5R20S4,Available
CP22956,BK766,copy6,L5,L5R20,L5R20S4,Available
CP22957,BK766,copy7,L5,L5R20,L5R20S4,Available
CP22958,BK766,copy8,L5,L5R20,L5R20S4,Available
CP22959,BK766,copy9,L5,L5R20,L5R20S4,Available
CP22960,BK766,copy10,L5,L5R20,L5R20S4,Available
CP22961,BK766,copy11,L5,L5R20,L5R20S4,Available
CP22962,BK766,copy12,L5,L5R20,L5R20S4,Available
CP22963,BK766,copy13,L5,L5R20,L5R20S4,Available
CP22964,BK766,copy14,L5,L5R20,L5R20S4,Available
CP22965,BK766,copy15,L5,L5R20,L5R20S4,Available
CP22966,BK766,copy16,L5,L5R20,L5R20S4,Available
CP22967,BK766,copy17,L5,L5R20,L5R20S4,Available
CP22968,BK766,copy18,L5,L5R20,L5R20S4,Available
CP22969,BK766,copy19,L5,L5R20,L5R20S4,Available
CP22970,BK766,copy20,L5,L5R20,L5R20S4,Available
CP22971,BK766,copy21,L5,L5R20,L5R20S4,Available
CP22972,BK766,copy22,L5,L5R20,L5R20S4,Available
CP22973,BK766,copy23,L5,L5R20,L5R20S4,Available
CP22974,BK766,copy24,L5,L5R20,L5R20S4,Available
CP22975,BK766,copy25,L5,L5R20,L5R20S4,Available
CP22976,BK766,copy26,L5,L5R20,L5R20S4,Available
CP22977,BK766,copy27,L5,L5R20,L5R20S4,Available
CP22978,BK766,copy28,L5,L5R20,L5R20S4,Available
CP22979,BK766,copy29,L5,L5R20,L5R20S4,Available
CP22980,BK766,copy30,L5,L5R20,L5R20S4,Available
CP22981,BK767,copy1,L5,L5R20,L5R20S5,Available
CP22982,BK767,copy2,L5,L5R20,L5R20S5,Available
CP22983,BK767,copy3,L5,L5R20,L5R20S5,Available
CP22984,BK767,copy4,L5,L5R20,L5R20S5,Available
CP22985,BK767,copy5,L5,L5R20,L5R20S5,Available
CP22986,BK767,copy6,L5,L5R20,L5R20S5,Available
CP22987,BK767,copy7,L5,L5R20,L5R20S5,Available
CP22988,BK767,copy8,L5,L5R20,L5R20S5,Available
CP22989,BK767,copy9,L5,L5R20,L5R20S5,Available
CP22990,BK767,copy10,L5,L5R20,L5R20S5,Available
CP22991,BK767,copy11,L5,L5R20,L5R20S5,Available
CP22992,BK767,copy12,L5,L5R20,L5R20S5,Available
CP22993,BK767,copy13,L5,L5R20,L5R20S5,Available
CP22994,BK767,copy14,L5,L5R20,L5R20S5,Available
CP22995,BK767,copy15,L5,L5R20,L5R20S5,Available
CP22996,BK767,copy16,L5,L5R20,L5R20S5,Available
CP22997,BK767,copy17,L5,L5R20,L5R20S5,Available
CP22998,BK767,copy18,L5,L5R20,L5R20S5,Available
CP22999,BK767,copy19,L5,L5R20,L5R20S5,Available
CP23000,BK767,copy20,L5,L5R20,L5R20S5,Available
CP23001,BK767,copy21,L5,L5R20,L5R20S5,Available
CP23002,BK767,copy22,L5,L5R20,L5R20S5,Available
CP23003,BK767,copy23,L5,L5R20,L5R20S5,Available
CP23004,BK767,copy24,L5,L5R20,L5R20S5,Available
CP23005,BK767,copy25,L5,L5R20,L5R20S5,Available
CP23006,BK767,copy26,L5,L5R20,L5R20S5,Available
CP23007,BK767,copy27,L5,L5R20,L5R20S5,Available
CP23008,BK767,copy28,L5,L5R20,L5R20S5,Available
CP23009,BK767,copy29,L5,L5R20,L5R20S5,Available
CP23010,BK767,copy30,L5,L5R20,L5R20S5,Available
CP23011,BK768,copy1,L5,L5R20,L5R20S6,Available
CP23012,BK768,copy2,L5,L5R20,L5R20S6,Available
CP23013,BK768,copy3,L5,L5R20,L5R20S6,Available
CP23014,BK768,copy4,L5,L5R20,L5R20S6,Available
CP23015,BK768,copy5,L5,L5R20,L5R20S6,Available
CP23016,BK768,copy6,L5,L5R20,L5R20S6,Available
CP23017,BK768,copy7,L5,L5R20,L5R20S6,Available
CP23018,BK768,copy8,L5,L5R20,L5R20S6,Available
CP23019,BK768,copy9,L5,L5R20,L5R20S6,Available
CP23020,BK768,copy10,L5,L5R20,L5R20S6,Available
CP23021,BK768,copy11,L5,L5R20,L5R20S6,Available
CP23022,BK768,copy12,L5,L5R20,L5R20S6,Available
CP23023,BK768,copy13,L5,L5R20,L5R20S6,Available
CP23024,BK768,copy14,L5,L5R20,L5R20S6,Available
CP23025,BK768,copy15,L5,L5R20,L5R20S6,Available
CP23026,BK768,copy16,L5,L5R20,L5R20S6,Available
CP23027,BK768,copy17,L5,L5R20,L5R20S6,Available
CP23028,BK768,copy18,L5,L5R20,L5R20S6,Available
CP23029,BK768,copy19,L5,L5R20,L5R20S6,Available
CP23030,BK768,copy20,L5,L5R20,L5R20S6,Available
CP23031,BK768,copy21,L5,L5R20,L5R20S6,Available
CP23032,BK768,copy22,L5,L5R20,L5R20S6,Available
CP23033,BK768,copy23,L5,L5R20,L5R20S6,Available
CP23034,BK768,copy24,L5,L5R20,L5R20S6,Available
CP23035,BK768,copy25,L5,L5R20,L5R20S6,Available
CP23036,BK768,copy26,L5,L5R20,L5R20S6,Available
CP23037,BK768,copy27,L5,L5R20,L5R20S6,Available
CP23038,BK768,copy28,L5,L5R20,L5R20S6,Available
CP23039,BK768,copy29,L5,L5R20,L5R20S6,Available
CP23040,BK768,copy30,L5,L5R20,L5R20S6,Available
CP23041,BK769,copy1,L5,L5R21,L5R21S1,Available
CP23042,BK769,copy2,L5,L5R21,L5R21S1,Available
CP23043,BK769,copy3,L5,L5R21,L5R21S1,Available
CP23044,BK769,copy4,L5,L5R21,L5R21S1,Available
CP23045,BK769,copy5,L5,L5R21,L5R21S1,Available
CP23046,BK769,copy6,L5,L5R21,L5R21S1,Available
CP23047,BK769,copy7,L5,L5R21,L5R21S1,Available
CP23048,BK769,copy8,L5,L5R21,L5R21S1,Available
CP23049,BK769,copy9,L5,L5R21,L5R21S1,Available
CP23050,BK769,copy10,L5,L5R21,L5R21S1,Available
CP23051,BK769,copy11,L5,L5R21,L5R21S1,Available
CP23052,BK769,copy12,L5,L5R21,L5R21S1,Available
CP23053,BK769,copy13,L5,L5R21,L5R21S1,Available
CP23054,BK769,copy14,L5,L5R21,L5R21S1,Available
CP23055,BK769,copy15,L5,L5R21,L5R21S1,Available
CP23056,BK769,copy16,L5,L5R21,L5R21S1,Available
CP23057,BK769,copy17,L5,L5R21,L5R21S1,Available
CP23058,BK769,copy18,L5,L5R21,L5R21S1,Available
CP23059,BK769,copy19,L5,L5R21,L5R21S1,Available
CP23060,BK769,copy20,L5,L5R21,L5R21S1,Available
CP23061,BK769,copy21,L5,L5R21,L5R21S1,Available
CP23062,BK769,copy22,L5,L5R21,L5R21S1,Available
CP23063,BK769,copy23,L5,L5R21,L5R21S1,Available
CP23064,BK769,copy24,L5,L5R21,L5R21S1,Available
CP23065,BK769,copy25,L5,L5R21,L5R21S1,Available
CP23066,BK769,copy26,L5,L5R21,L5R21S1,Available
CP23067,BK769,copy27,L5,L5R21,L5R21S1,Available
CP23068,BK769,copy28,L5,L5R21,L5R21S1,Available
CP23069,BK769,copy29,L5,L5R21,L5R21S1,Available
CP23070,BK769,copy30,L5,L5R21,L5R21S1,Available
CP23071,BK770,copy1,L5,L5R21,L5R21S2,Available
CP23072,BK770,copy2,L5,L5R21,L5R21S2,Available
CP23073,BK770,copy3,L5,L5R21,L5R21S2,Available
CP23074,BK770,copy4,L5,L5R21,L5R21S2,Available
CP23075,BK770,copy5,L5,L5R21,L5R21S2,Available
CP23076,BK770,copy6,L5,L5R21,L5R21S2,Available
CP23077,BK770,copy7,L5,L5R21,L5R21S2,Available
CP23078,BK770,copy8,L5,L5R21,L5R21S2,Available
CP23079,BK770,copy9,L5,L5R21,L5R21S2,Available
CP23080,BK770,copy10,L5,L5R21,L5R21S2,Available
CP23081,BK770,copy11,L5,L5R21,L5R21S2,Available
CP23082,BK770,copy12,L5,L5R21,L5R21S2,Available
CP23083,BK770,copy13,L5,L5R21,L5R21S2,Available
CP23084,BK770,copy14,L5,L5R21,L5R21S2,Available
CP23085,BK770,copy15,L5,L5R21,L5R21S2,Available
CP23086,BK770,copy16,L5,L5R21,L5R21S2,Available
CP23087,BK770,copy17,L5,L5R21,L5R21S2,Available
CP23088,BK770,copy18,L5,L5R21,L5R21S2,Available
CP23089,BK770,copy19,L5,L5R21,L5R21S2,Available
CP23090,BK770,copy20,L5,L5R21,L5R21S2,Available
CP23091,BK770,copy21,L5,L5R21,L5R21S2,Available
CP23092,BK770,copy22,L5,L5R21,L5R21S2,Available
CP23093,BK770,copy23,L5,L5R21,L5R21S2,Available
CP23094,BK770,copy24,L5,L5R21,L5R21S2,Available
CP23095,BK770,copy25,L5,L5R21,L5R21S2,Available
CP23096,BK770,copy26,L5,L5R21,L5R21S2,Available
CP23097,BK770,copy27,L5,L5R21,L5R21S2,Available
CP23098,BK770,copy28,L5,L5R21,L5R21S2,Available
CP23099,BK770,copy29,L5,L5R21,L5R21S2,Available
CP23100,BK770,copy30,L5,L5R21,L5R21S2,Available
CP23101,BK771,copy1,L5,L5R21,L5R21S3,Available
CP23102,BK771,copy2,L5,L5R21,L5R21S3,Available
CP23103,BK771,copy3,L5,L5R21,L5R21S3,Available
CP23104,BK771,copy4,L5,L5R21,L5R21S3,Available
CP23105,BK771,copy5,L5,L5R21,L5R21S3,Available
CP23106,BK771,copy6,L5,L5R21,L5R21S3,Available
CP23107,BK771,copy7,L5,L5R21,L5R21S3,Available
CP23108,BK771,copy8,L5,L5R21,L5R21S3,Available
CP23109,BK771,copy9,L5,L5R21,L5R21S3,Available
CP23110,BK771,copy10,L5,L5R21,L5R21S3,Available
CP23111,BK771,copy11,L5,L5R21,L5R21S3,Available
CP23112,BK771,copy12,L5,L5R21,L5R21S3,Available
CP23113,BK771,copy13,L5,L5R21,L5R21S3,Available
CP23114,BK771,copy14,L5,L5R21,L5R21S3,Available
CP23115,BK771,copy15,L5,L5R21,L5R21S3,Available
CP23116,BK771,copy16,L5,L5R21,L5R21S3,Available
CP23117,BK771,copy17,L5,L5R21,L5R21S3,Available
CP23118,BK771,copy18,L5,L5R21,L5R21S3,Available
CP23119,BK771,copy19,L5,L5R21,L5R21S3,Available
CP23120,BK771,copy20,L5,L5R21,L5R21S3,Available
CP23121,BK771,copy21,L5,L5R21,L5R21S3,Available
CP23122,BK771,copy22,L5,L5R21,L5R21S3,Available
CP23123,BK771,copy23,L5,L5R21,L5R21S3,Available
CP23124,BK771,copy24,L5,L5R21,L5R21S3,Available
CP23125,BK771,copy25,L5,L5R21,L5R21S3,Available
CP23126,BK771,copy26,L5,L5R21,L5R21S3,Available
CP23127,BK771,copy27,L5,L5R21,L5R21S3,Available
CP23128,BK771,copy28,L5,L5R21,L5R21S3,Available
CP23129,BK771,copy29,L5,L5R21,L5R21S3,Available
CP23130,BK771,copy30,L5,L5R21,L5R21S3,Available
CP23131,BK772,copy1,L5,L5R21,L5R21S4,Available
CP23132,BK772,copy2,L5,L5R21,L5R21S4,Available
CP23133,BK772,copy3,L5,L5R21,L5R21S4,Available
CP23134,BK772,copy4,L5,L5R21,L5R21S4,Available
CP23135,BK772,copy5,L5,L5R21,L5R21S4,Available
CP23136,BK772,copy6,L5,L5R21,L5R21S4,Available
CP23137,BK772,copy7,L5,L5R21,L5R21S4,Available
CP23138,BK772,copy8,L5,L5R21,L5R21S4,Available
CP23139,BK772,copy9,L5,L5R21,L5R21S4,Available
CP23140,BK772,copy10,L5,L5R21,L5R21S4,Available
CP23141,BK772,copy11,L5,L5R21,L5R21S4,Available
CP23142,BK772,copy12,L5,L5R21,L5R21S4,Available
CP23143,BK772,copy13,L5,L5R21,L5R21S4,Available
CP23144,BK772,copy14,L5,L5R21,L5R21S4,Available
CP23145,BK772,copy15,L5,L5R21,L5R21S4,Available
CP23146,BK772,copy16,L5,L5R21,L5R21S4,Available
CP23147,BK772,copy17,L5,L5R21,L5R21S4,Available
CP23148,BK772,copy18,L5,L5R21,L5R21S4,Available
CP23149,BK772,copy19,L5,L5R21,L5R21S4,Available
CP23150,BK772,copy20,L5,L5R21,L5R21S4,Available
CP23151,BK772,copy21,L5,L5R21,L5R21S4,Available
CP23152,BK772,copy22,L5,L5R21,L5R21S4,Available
CP23153,BK772,copy23,L5,L5R21,L5R21S4,Available
CP23154,BK772,copy24,L5,L5R21,L5R21S4,Available
CP23155,BK772,copy25,L5,L5R21,L5R21S4,Available
CP23156,BK772,copy26,L5,L5R21,L5R21S4,Available
CP23157,BK772,copy27,L5,L5R21,L5R21S4,Available
CP23158,BK772,copy28,L5,L5R21,L5R21S4,Available
CP23159,BK772,copy29,L5,L5R21,L5R21S4,Available
CP23160,BK772,copy30,L5,L5R21,L5R21S4,Available
CP23161,BK773,copy1,L5,L5R21,L5R21S5,Available
CP23162,BK773,copy2,L5,L5R21,L5R21S5,Available
CP23163,BK773,copy3,L5,L5R21,L5R21S5,Available
CP23164,BK773,copy4,L5,L5R21,L5R21S5,Available
CP23165,BK773,copy5,L5,L5R21,L5R21S5,Available
CP23166,BK773,copy6,L5,L5R21,L5R21S5,Available
CP23167,BK773,copy7,L5,L5R21,L5R21S5,Available
CP23168,BK773,copy8,L5,L5R21,L5R21S5,Available
CP23169,BK773,copy9,L5,L5R21,L5R21S5,Available
CP23170,BK773,copy10,L5,L5R21,L5R21S5,Available
CP23171,BK773,copy11,L5,L5R21,L5R21S5,Available
CP23172,BK773,copy12,L5,L5R21,L5R21S5,Available
CP23173,BK773,copy13,L5,L5R21,L5R21S5,Available
CP23174,BK773,copy14,L5,L5R21,L5R21S5,Available
CP23175,BK773,copy15,L5,L5R21,L5R21S5,Available
CP23176,BK773,copy16,L5,L5R21,L5R21S5,Available
CP23177,BK773,copy17,L5,L5R21,L5R21S5,Available
CP23178,BK773,copy18,L5,L5R21,L5R21S5,Available
CP23179,BK773,copy19,L5,L5R21,L5R21S5,Available
CP23180,BK773,copy20,L5,L5R21,L5R21S5,Available
CP23181,BK773,copy21,L5,L5R21,L5R21S5,Available
CP23182,BK773,copy22,L5,L5R21,L5R21S5,Available
CP23183,BK773,copy23,L5,L5R21,L5R21S5,Available
CP23184,BK773,copy24,L5,L5R21,L5R21S5,Available
CP23185,BK773,copy25,L5,L5R21,L5R21S5,Available
CP23186,BK773,copy26,L5,L5R21,L5R21S5,Available
CP23187,BK773,copy27,L5,L5R21,L5R21S5,Available
CP23188,BK773,copy28,L5,L5R21,L5R21S5,Available
CP23189,BK773,copy29,L5,L5R21,L5R21S5,Available
CP23190,BK773,copy30,L5,L5R21,L5R21S5,Available
CP23191,BK774,copy1,L5,L5R21,L5R21S6,Available
CP23192,BK774,copy2,L5,L5R21,L5R21S6,Available
CP23193,BK774,copy3,L5,L5R21,L5R21S6,Available
CP23194,BK774,copy4,L5,L5R21,L5R21S6,Available
CP23195,BK774,copy5,L5,L5R21,L5R21S6,Available
CP23196,BK774,copy6,L5,L5R21,L5R21S6,Available
CP23197,BK774,copy7,L5,L5R21,L5R21S6,Available
CP23198,BK774,copy8,L5,L5R21,L5R21S6,Available
CP23199,BK774,copy9,L5,L5R21,L5R21S6,Available
CP23200,BK774,copy10,L5,L5R21,L5R21S6,Available
CP23201,BK774,copy11,L5,L5R21,L5R21S6,Available
CP23202,BK774,copy12,L5,L5R21,L5R21S6,Available
CP23203,BK774,copy13,L5,L5R21,L5R21S6,Available
CP23204,BK774,copy14,L5,L5R21,L5R21S6,Available
CP23205,BK774,copy15,L5,L5R21,L5R21S6,Available
CP23206,BK774,copy16,L5,L5R21,L5R21S6,Available
CP23207,BK774,copy17,L5,L5R21,L5R21S6,Available
CP23208,BK774,copy18,L5,L5R21,L5R21S6,Available
CP23209,BK774,copy19,L5,L5R21,L5R21S6,Available
CP23210,BK774,copy20,L5,L5R21,L5R21S6,Available
CP23211,BK774,copy21,L5,L5R21,L5R21S6,Available
CP23212,BK774,copy22,L5,L5R21,L5R21S6,Available
CP23213,BK774,copy23,L5,L5R21,L5R21S6,Available
CP23214,BK774,copy24,L5,L5R21,L5R21S6,Available
CP23215,BK774,copy25,L5,L5R21,L5R21S6,Available
CP23216,BK774,copy26,L5,L5R21,L5R21S6,Available
CP23217,BK774,copy27,L5,L5R21,L5R21S6,Available
CP23218,BK774,copy28,L5,L5R21,L5R21S6,Available
CP23219,BK774,copy29,L5,L5R21,L5R21S6,Available
CP23220,BK774,copy30,L5,L5R21,L5R21S6,Available
CP23221,BK775,copy1,L5,L5R22,L5R22S1,Available
CP23222,BK775,copy2,L5,L5R22,L5R22S1,Available
CP23223,BK775,copy3,L5,L5R22,L5R22S1,Available
CP23224,BK775,copy4,L5,L5R22,L5R22S1,Available
CP23225,BK775,copy5,L5,L5R22,L5R22S1,Available
CP23226,BK775,copy6,L5,L5R22,L5R22S1,Available
CP23227,BK775,copy7,L5,L5R22,L5R22S1,Available
CP23228,BK775,copy8,L5,L5R22,L5R22S1,Available
CP23229,BK775,copy9,L5,L5R22,L5R22S1,Available
CP23230,BK775,copy10,L5,L5R22,L5R22S1,Available
CP23231,BK775,copy11,L5,L5R22,L5R22S1,Available
CP23232,BK775,copy12,L5,L5R22,L5R22S1,Available
CP23233,BK775,copy13,L5,L5R22,L5R22S1,Available
CP23234,BK775,copy14,L5,L5R22,L5R22S1,Available
CP23235,BK775,copy15,L5,L5R22,L5R22S1,Available
CP23236,BK775,copy16,L5,L5R22,L5R22S1,Available
CP23237,BK775,copy17,L5,L5R22,L5R22S1,Available
CP23238,BK775,copy18,L5,L5R22,L5R22S1,Available
CP23239,BK775,copy19,L5,L5R22,L5R22S1,Available
CP23240,BK775,copy20,L5,L5R22,L5R22S1,Available
CP23241,BK775,copy21,L5,L5R22,L5R22S1,Available
CP23242,BK775,copy22,L5,L5R22,L5R22S1,Available
CP23243,BK775,copy23,L5,L5R22,L5R22S1,Available
CP23244,BK775,copy24,L5,L5R22,L5R22S1,Available
CP23245,BK775,copy25,L5,L5R22,L5R22S1,Available
CP23246,BK775,copy26,L5,L5R22,L5R22S1,Available
CP23247,BK775,copy27,L5,L5R22,L5R22S1,Available
CP23248,BK775,copy28,L5,L5R22,L5R22S1,Available
CP23249,BK775,copy29,L5,L5R22,L5R22S1,Available
CP23250,BK775,copy30,L5,L5R22,L5R22S1,Available
CP23251,BK776,copy1,L5,L5R22,L5R22S2,Available
CP23252,BK776,copy2,L5,L5R22,L5R22S2,Available
CP23253,BK776,copy3,L5,L5R22,L5R22S2,Available
CP23254,BK776,copy4,L5,L5R22,L5R22S2,Available
CP23255,BK776,copy5,L5,L5R22,L5R22S2,Available
CP23256,BK776,copy6,L5,L5R22,L5R22S2,Available
CP23257,BK776,copy7,L5,L5R22,L5R22S2,Available
CP23258,BK776,copy8,L5,L5R22,L5R22S2,Available
CP23259,BK776,copy9,L5,L5R22,L5R22S2,Available
CP23260,BK776,copy10,L5,L5R22,L5R22S2,Available
CP23261,BK776,copy11,L5,L5R22,L5R22S2,Available
CP23262,BK776,copy12,L5,L5R22,L5R22S2,Available
CP23263,BK776,copy13,L5,L5R22,L5R22S2,Available
CP23264,BK776,copy14,L5,L5R22,L5R22S2,Available
CP23265,BK776,copy15,L5,L5R22,L5R22S2,Available
CP23266,BK776,copy16,L5,L5R22,L5R22S2,Available
CP23267,BK776,copy17,L5,L5R22,L5R22S2,Available
CP23268,BK776,copy18,L5,L5R22,L5R22S2,Available
CP23269,BK776,copy19,L5,L5R22,L5R22S2,Available
CP23270,BK776,copy20,L5,L5R22,L5R22S2,Available
CP23271,BK776,copy21,L5,L5R22,L5R22S2,Available
CP23272,BK776,copy22,L5,L5R22,L5R22S2,Available
CP23273,BK776,copy23,L5,L5R22,L5R22S2,Available
CP23274,BK776,copy24,L5,L5R22,L5R22S2,Available
CP23275,BK776,copy25,L5,L5R22,L5R22S2,Available
CP23276,BK776,copy26,L5,L5R22,L5R22S2,Available
CP23277,BK776,copy27,L5,L5R22,L5R22S2,Available
CP23278,BK776,copy28,L5,L5R22,L5R22S2,Available
CP23279,BK776,copy29,L5,L5R22,L5R22S2,Available
CP23280,BK776,copy30,L5,L5R22,L5R22S2,Available
CP23281,BK777,copy1,L5,L5R22,L5R22S3,Available
CP23282,BK777,copy2,L5,L5R22,L5R22S3,Available
CP23283,BK777,copy3,L5,L5R22,L5R22S3,Available
CP23284,BK777,copy4,L5,L5R22,L5R22S3,Available
CP23285,BK777,copy5,L5,L5R22,L5R22S3,Available
CP23286,BK777,copy6,L5,L5R22,L5R22S3,Available
CP23287,BK777,copy7,L5,L5R22,L5R22S3,Available
CP23288,BK777,copy8,L5,L5R22,L5R22S3,Available
CP23289,BK777,copy9,L5,L5R22,L5R22S3,Available
CP23290,BK777,copy10,L5,L5R22,L5R22S3,Available
CP23291,BK777,copy11,L5,L5R22,L5R22S3,Available
CP23292,BK777,copy12,L5,L5R22,L5R22S3,Available
CP23293,BK777,copy13,L5,L5R22,L5R22S3,Available
CP23294,BK777,copy14,L5,L5R22,L5R22S3,Available
CP23295,BK777,copy15,L5,L5R22,L5R22S3,Available
CP23296,BK777,copy16,L5,L5R22,L5R22S3,Available
CP23297,BK777,copy17,L5,L5R22,L5R22S3,Available
CP23298,BK777,copy18,L5,L5R22,L5R22S3,Available
CP23299,BK777,copy19,L5,L5R22,L5R22S3,Available
CP23300,BK777,copy20,L5,L5R22,L5R22S3,Available
CP23301,BK777,copy21,L5,L5R22,L5R22S3,Available
CP23302,BK777,copy22,L5,L5R22,L5R22S3,Available
CP23303,BK777,copy23,L5,L5R22,L5R22S3,Available
CP23304,BK777,copy24,L5,L5R22,L5R22S3,Available
CP23305,BK777,copy25,L5,L5R22,L5R22S3,Available
CP23306,BK777,copy26,L5,L5R22,L5R22S3,Available
CP23307,BK777,copy27,L5,L5R22,L5R22S3,Available
CP23308,BK777,copy28,L5,L5R22,L5R22S3,Available
CP23309,BK777,copy29,L5,L5R22,L5R22S3,Available
CP23310,BK777,copy30,L5,L5R22,L5R22S3,Available
CP23311,BK778,copy1,L5,L5R22,L5R22S4,Available
CP23312,BK778,copy2,L5,L5R22,L5R22S4,Available
CP23313,BK778,copy3,L5,L5R22,L5R22S4,Available
CP23314,BK778,copy4,L5,L5R22,L5R22S4,Available
CP23315,BK778,copy5,L5,L5R22,L5R22S4,Available
CP23316,BK778,copy6,L5,L5R22,L5R22S4,Available
CP23317,BK778,copy7,L5,L5R22,L5R22S4,Available
CP23318,BK778,copy8,L5,L5R22,L5R22S4,Available
CP23319,BK778,copy9,L5,L5R22,L5R22S4,Available
CP23320,BK778,copy10,L5,L5R22,L5R22S4,Available
CP23321,BK778,copy11,L5,L5R22,L5R22S4,Available
CP23322,BK778,copy12,L5,L5R22,L5R22S4,Available
CP23323,BK778,copy13,L5,L5R22,L5R22S4,Available
CP23324,BK778,copy14,L5,L5R22,L5R22S4,Available
CP23325,BK778,copy15,L5,L5R22,L5R22S4,Available
CP23326,BK778,copy16,L5,L5R22,L5R22S4,Available
CP23327,BK778,copy17,L5,L5R22,L5R22S4,Available
CP23328,BK778,copy18,L5,L5R22,L5R22S4,Available
CP23329,BK778,copy19,L5,L5R22,L5R22S4,Available
CP23330,BK778,copy20,L5,L5R22,L5R22S4,Available
CP23331,BK778,copy21,L5,L5R22,L5R22S4,Available
CP23332,BK778,copy22,L5,L5R22,L5R22S4,Available
CP23333,BK778,copy23,L5,L5R22,L5R22S4,Available
CP23334,BK778,copy24,L5,L5R22,L5R22S4,Available
CP23335,BK778,copy25,L5,L5R22,L5R22S4,Available
CP23336,BK778,copy26,L5,L5R22,L5R22S4,Available
CP23337,BK778,copy27,L5,L5R22,L5R22S4,Available
